1973-03-20	0.5	7	34	13
1973-03-21	0	6.9	33.5	15.5
1973-03-22	0	6.6	33	16.5
1973-03-23	0	4.7	31	17
1973-03-24	0	9.2	33.5	17
1973-03-25	0	10.6	35	14
1973-03-26	0	6.3	26	12
1973-03-27	0	8.9	38	13.5
1973-03-28	0	11.3	35	15
1973-03-29	0	9.1	36	16
1973-03-30	0	10.8	37	16.5
1973-03-31	0	9.2	36	16
1973-04-01	0	7.2	35	16
1973-04-02	0	10.4	37.5	16.5
1973-04-03	0	10.1	36	19
1973-04-04	0	5.2	16.5	10
1973-04-05	0.6	2.5	17	10
1973-04-06	0.1	3.8	28	11
1973-04-07	0	9.5	34	11.5
1973-04-08	0	7.9	26	13
1973-04-09	0	6	19	12
1973-04-10	0	4	17.5	9
1973-04-11	0	6.3	26.5	7.8
1973-04-12	0	6.8	28	9
1973-04-13	0	6.6	26.5	14.5
1973-04-14	0	4.1	30	17.5
1973-04-15	0.8	7.2	33	18.5
1973-04-16	0	7.4	33.5	18
1973-04-17	0	8.1	34.5	18.5
1973-04-18	0	8.1	35	18
1973-04-19	0	8.3	36.5	17.5
1973-04-20	0	8.3	37	17
1973-04-21	0	8.5	36	16
1973-04-22	0	8.6	36.5	18.5
1973-04-23	0	9.4	37	19
1973-04-24	0	8.1	38	20
1973-04-25	0	10.6	39	20.5
1973-04-26	0	9.4	33	20
1973-04-27	0	4.5	22	18
1973-04-28	0	5.9	27.5	15
1973-04-29	0	6.1	33.5	15.5
1973-04-30	9.5	9.4	36	17
1973-05-01	5.3	5.3	33	16.5
1973-05-02	1	7.1	33.5	17
1973-05-03	0.1	2.6	22.5	17.5
1973-05-04	0	6.2	28.5	16.5
1973-05-05	0	8.7	31	17
1973-05-06	17	6.7	33	16.5
1973-05-07	0	7.8	36	16.5
1973-05-08	0	6.7	30.5	18.5
1973-05-09	3.5	5.4	31.5	18
1973-05-10	0	6	32.5	17.5
1973-05-11	0	7.1	33	17
1973-05-12	0	6.3	33.5	19.5
1973-05-13	0	5.8	23	18
1973-05-14	2	2.8	22.5	16
1973-05-15	0	2.3	18	12
1973-05-16	0	3.8	23	13
1973-05-17	6	3.9	24	12
1973-05-18	5	4.2	24	14
1973-05-19	0	4.2	26	16
1973-05-20	1	4.5	28	14
1973-05-21	0	6.4	32	12
1973-05-22	0	7.5	36	16
1973-05-23	0	9.6	30	16
1973-05-24	0	8.9	37	17
1973-05-25	0	9.5	36	17
1973-05-26	0	9.3	39.5	19
1973-05-27	0	11	40	20
1973-05-28	0	8.7	39	22
1973-05-29	0.3	8.1	29.5	20
1973-05-30	0	5.4	26	19
1973-05-31	0.5	7.7	28	16
1973-06-01	0	5.6	26	17
1973-06-02	0	7.1	33.5	16
1973-06-03	0	7.1	32	17.5
1973-06-04	0	8.3	33	17
1973-06-05	0	7.2	30	17
1973-06-06	2.2	4.2	26	17
1973-06-07	0	6.6	28.5	15
1973-06-08	0	5.3	27	17.5
1973-06-09	0	4.2	28	15
1973-06-10	5	4.7	29	16
1973-06-11	0	7	31.5	13
1973-06-12	0	7.7	34	15.5
1973-06-13	0	7.8	31	18.5
1973-06-14	0	5.3	30	20
1973-06-15	0	6	30	20
1973-06-16	0	6.8	31.5	21
1973-06-17	0	7.8	32.5	19
1973-06-18	0	7.3	31	18.5
1973-06-19	0	7.6	30.5	18.5
1973-06-20	2.8	6.5	27	18.5
1973-06-21	11	0.6	20	17.5
1973-06-22	22.4	0.4	19	17
1973-06-23	2	0.8	21	17
1973-06-24	30	1.5	22	17.5
1973-06-25	26.2	3.5	25.5	17.5
1973-06-26	25.8	1.9	26	17
1973-06-27	1	2.9	23	17
1973-06-28	0	4.3	25	17.5
1973-06-29	1.3	4	27	18.5
1973-06-30	0	4.5	27.5	19.5
1973-07-01	4.2	3.2	27.5	18
1973-07-02	0.2	4	26	18
1973-07-03	22	0.2	22	19
1973-07-04	3	0.6	21	18
1973-07-05	0.6	2.3	25	17.5
1973-07-06	2	3.7	27	18
1973-07-07	0	4.4	27	17
1973-07-08	14.5	2.9	25	17.5
1973-07-09	0	4.3	24.5	17
1973-07-10	0	4.2	25	15
1973-07-11	0	5.3	26.5	16.5
1973-07-12	0	5.6	27	16.5
1973-07-13	0	4.6	27	17.5
1973-07-14	0	4.1	28.5	18.5
1973-07-15	0.4	4.8	29.5	18
1973-07-16	0.5	5.5	27	17.5
1973-07-17	0	5.3	27	17
1973-07-18	0	3.6	25.5	16.5
1973-07-19	0	4.7	26	17
1973-07-20	0	5.2	26	16
1973-07-21	0	6.1	26.5	16
1973-07-22	0	6.7	27	16.5
1973-07-23	7	3.9	27	17
1973-07-24	0	4.3	27	16.5
1973-07-25	3.8	1.3	24	17
1973-07-26	1.3	2.4	23	16.5
1973-07-27	0	4.4	25	16
1973-07-28	0	4.8	26	16
1973-07-29	0	6.6	26	16.5
1973-07-30	0	5.1	26	16
1973-07-31	0	7.9	28	15
1973-08-01	0	6.8	27.5	16
1973-08-02	0	5.8	28	18
1973-08-03	0	6.9	27	16
1973-08-04	0	4.5	27.5	17
1973-08-05	0.1	5.8	26	17
1973-08-06	2.3	4.8	27.5	16.5
1973-08-07	6.2	3.2	27	18
1973-08-08	0	4.2	27	18
1973-08-09	0.5	4.5	26.5	18
1973-08-10	0.5	3.1	25	18.5
1973-08-11	0	3.2	25	18
1973-08-12	1.3	3.1	24.5	17.5
1973-08-13	1.5	4.6	26	17.5
1973-08-14	3	3.4	25.5	17
1973-08-15	0	5.4	26	17.5
1973-08-16	14	5.2	27	18
1973-08-17	9.5	3.3	25	17
1973-08-18	0	5.9	25	17
1973-08-19	0	5.5	25	16
1973-08-20	0	3.7	24	15.5
1973-08-21	16	3.4	24	15.5
1973-08-22	13.6	0.3	18.5	16
1973-08-23	0	4.8	23.5	15
1973-08-24	0	3.7	24	15.5
1973-08-25	0	3.8	24	17
1973-08-26	24.6	1.9	24	17
1973-08-27	4.3	0.5	22	17
1973-08-28	0.7	2.6	22	16.5
1973-08-29	1	4.3	24	17
1973-08-30	0.2	4.1	25	17
1973-08-31	0	5.3	25	16.5
1973-09-01	0	4.1	26	15.5
1973-09-02	1.8	4.8	27	16.5
1973-09-03	7.6	1.6	23.5	17
1973-09-04	0.8	2.9	25	18
1973-09-05	0	5	28	16.5
1973-09-06	2.8	5.3	30	17
1973-09-07	0.1	4.3	27	18.5
1973-09-08	0	5.4	27.5	18
1973-09-09	20	5.4	28	17
1973-09-10	12.5	3.5	27	17.5
1973-09-11	27	4.5	28.5	18
1973-09-12	15	5.5	31	16.5
1973-09-13	0	5.1	30	17
1973-09-14	0	6.1	29	18.5
1973-09-15	0	4.4	26	16.5
1973-09-16	1	3.8	25.5	17.5
1973-09-17	0	4.4	26	18
1973-09-18	0.5	2.2	22.5	16
1973-09-19	0	5	25	15
1973-09-20	0	6.2	25.5	15
1973-09-21	0	4.7	25.5	15.5
1973-09-22	0	4.2	26.5	15.5
1973-09-23	0.1	4	27	17
1973-09-24	0	5.4	28.5	17
1973-09-25	6.8	5.4	29	18
1973-09-26	0.1	3	28	19
1973-09-27	0.1	2	23	19
1973-09-28	3.5	1.8	20.5	18
1973-09-29	0.1	4.2	24	17
1973-09-30	0.1	4.6	25.5	17
1973-10-01	1	2	23.5	17
1973-10-02	0	4.7	26	16
1973-10-03	0	5	25	15
1973-10-04	0.1	5.5	25	14
1973-10-05	2.3	4.5	25	14
1973-10-06	0	2.2	23.5	14.5
1973-10-07	1	1.8	23.5	15
1973-10-08	0	3.3	25	15.5
1973-10-09	0	4.8	27	15.5
1973-10-10	0	3.7	26	17.5
1973-10-11	0	3.2	27.5	18.5
1973-10-12	14.8	3.8	28	19
1973-10-13	0	2.8	25.5	18
1973-10-14	35.6	1	22	17
1973-10-15	0	3.3	24	16
1973-10-16	9.6	3.2	24	15
1973-10-17	2.3	2.4	18	14.5
1973-10-18	0	2.5	20	13.5
1973-10-19	0	1.7	15.5	14
1973-10-20	0	3	18	14
1973-10-21	0.1	3.2	21.5	13
1973-10-22	0	1.7	20	14
1973-10-23	0	3.9	22.5	12.5
1973-10-24	0	4.3	24	13.5
1973-10-25	0	4.3	25	14
1973-10-26	0	3.8	25	15
1973-10-27	0	3.1	24.5	15.5
1973-10-28	0.5	3.4	24.5	14
1973-10-29	0	3.8	25.5	13
1973-10-30	3.1	4	29.5	14.5
1973-10-31	0	4.5	25	15.5
1973-11-01	0	4.2	26.5	14
1973-11-02	0	4.8	31	15
1973-11-03	0	4.2	26.5	15
1973-11-04	0	4.3	27	16.5
1973-11-05	0	3.8	26	17
1973-11-06	0	4.7	25	14
1973-11-07	0	5.1	26	14.5
1973-11-08	0	4.8	27.5	14
1973-11-09	0	4.7	28.5	12
1973-11-10	0	2.2	22	12.5
1973-11-11	10.2	2.3	21.5	14
1973-11-12	0.8	1.1	24	14.5
1973-11-13	0	3.3	22	13.5
1973-11-14	0	4.7	26	14
1973-11-15	0	4.4	28	12.5
1973-11-16	0	4	23.5	10
1973-11-17	0	3.5	25	10.5
1973-11-18	0	5	27	12.5
1973-11-19	0	4.7	28	12.5
1973-11-20	0	5.9	31	12.5
1973-11-21	0	4	28.5	12
1973-11-22	0	4.1	29	12.5
1973-11-23	0	4.1	28.5	12
1973-11-24	0	4.2	29.5	14
1973-11-25	0	4.8	31	14.5
1973-11-26	0	4.6	29.5	14
1973-11-27	0	5.8	30.5	16
1973-11-28	0	4.1	15.5	13
1973-11-29	0	4	16	6.5
1973-11-30	0	2.7	16.5	9
1973-12-01	0	2.4	20	10.5
1973-12-02	0	3.2	24.5	12
1973-12-03	0	5.4	30	12
1973-12-04	0	4.7	31.5	14
1973-12-05	0	3.6	21.5	12
1973-12-06	0	2.5	21	13
1973-12-07	0.6	1.2	13.5	13
1973-12-08	0	1.6	20	11
1973-12-09	10.5	4.8	22.5	10.5
1973-12-10	3.9	1.1	12	9
1973-12-11	0	2.6	18.5	11
1973-12-12	0	2.4	23	9
1973-12-13	0	4.1	25	10.5
1973-12-14	0	5.5	27.5	11
1973-12-15	0	3.3	27.5	12
1973-12-16	0	3.3	28	13.5
1973-12-17	0	3.5	20	14
1973-12-18	0	3.8	26	9
1973-12-19	0	3.7	25	10
1973-12-20	0	3.3	20	7
1973-12-21	0	1.5	18	8
1973-12-22	0	3.4	22	8
1973-12-23	0	6.1	25	8.5
1973-12-24	0	6.5	26	9.5
1973-12-25	0	1.7	18	9
1973-12-26	0	2.2	25	8
1973-12-27	0	3.4	19	10
1973-12-28	0	3.6	24	11
1973-12-29	0	5.1	26	12
1973-12-30	0	5.9	27	11.5
1973-12-31	0	6.2	28	11
1974-01-01	0	2.9	29	13
1974-01-02	0	2.9	30	10
1974-01-03	0	4.4	29	10.5
1974-01-04	0	2.7	26	11
1974-01-05	0	3.9	27	8
1974-01-06	0	4.9	28	8.5
1974-01-07	0	3.1	27	9
1974-01-08	0	5.1	29	11
1974-01-09	0	3.6	28	9
1974-01-10	0	3.9	29	10
1974-01-11	2	3.4	27	11
1974-01-12	1	4.3	24	12
1974-01-13	0	2.5	23	11
1974-01-14	0	4.3	27	11
1974-01-15	0	3.6	22.5	10
1974-01-16	0	4.3	24	11
1974-01-17	0	5.1	26.5	11.5
1974-01-18	0	5.5	29	11.5
1974-01-19	0	4.9	29.5	13
1974-01-20	0	5.6	30	11.5
1974-01-21	0	4.7	27.5	11
1974-01-22	0	4.3	27.5	11
1974-01-23	0	4.8	27	12
1974-01-24	2.8	2.6	24	13.5
1974-01-25	0	4.1	22.5	12
1974-01-26	0	3.6	27	12.5
1974-01-27	0	5	29	12.5
1974-01-28	0	4.4	29	13
1974-01-29	0	5.7	28	12.5
1974-01-30	0	4.1	24	13
1974-01-31	0	5.7	28.5	12
1974-02-01	0	5.2	29.5	13
1974-02-02	0	6.1	31.5	14
1974-02-03	0	6.1	29	13
1974-02-04	0	1.8	12	10
1974-02-05	0	2.2	26.5	9
1974-02-06	0	5.8	30.5	9.5
1974-02-07	0	6.6	31.5	15
1974-02-08	0	2	10	9.5
1974-02-09	0	2.1	10.5	2
1974-02-10	0	2.5	18.5	3
1974-02-11	0	4.6	24.5	2.5
1974-02-12	0	5.7	28.5	4
1974-02-13	0	7.4	30	9
1974-02-14	0	5.6	31.5	12
1974-02-15	0	6.9	30	14
1974-02-16	0	5.3	26.5	15
1974-02-17	0	6.2	27.5	13.5
1974-02-18	0	7.8	33	14.5
1974-02-19	0	6.3	26	16
1974-02-20	0	8.5	33	11.5
1974-02-21	0	7.6	31.5	13.5
1974-02-22	0	4.1	18	10
1974-02-23	0	6.1	29	5.5
1974-02-24	2.6	1.6	15	8.5
1974-02-25	0	2.4	14	7
1974-02-26	0	4.1	15	5.5
1974-02-27	0	5.2	24	6.5
1974-02-28	0	7	25.5	8
1974-03-01	0	6.1	25	7.5
1974-03-02	0	6.7	28.5	10
1974-03-03	0	8	31.5	10
1974-03-04	0	6.6	33	11
1974-03-05	0	7.5	32.5	12
1974-03-06	0	7.3	27.5	14.5
1974-03-07	0	5.9	28	14.5
1974-03-08	0	6.7	29	15
1974-03-09	0	6.3	28	15.5
1974-03-10	0	5.1	27.5	15.5
1974-03-11	1	6.2	28	15
1974-03-12	1.6	4	28.5	14.8
1974-03-13	0	5.5	25	13
1974-03-14	0	4	27	13.5
1974-03-15	2.5	5.1	29.5	14.5
1974-03-16	0	4.9	25.5	15
1974-03-17	8.6	3	23.5	14.5
1974-03-18	0	5.4	28	14.5
1974-03-19	0	5.9	30	15
1974-03-20	0	7.2	32.5	15.5
1974-03-21	0	9.2	35	13.5
1974-03-22	0	8.6	35.5	14
1974-03-23	0	8.7	35.5	14.5
1974-03-24	0	8.6	35	14.5
1974-03-25	0	6.6	26	15
1974-03-26	0	8.2	30	14
1974-03-27	0	7.4	29	14
1974-03-28	0	9.3	32.5	15
1974-03-29	0	6.7	32	15.5
1974-03-30	0	6.7	32.5	16
1974-03-31	0.2	8.4	33	16
1974-04-01	0.2	8.3	35	16.5
1974-04-02	0	9.5	35	17
1974-04-03	0	11.7	33	18.5
1974-04-04	0	12.7	36	18
1974-04-05	0	5.4	23	12
1974-04-06	0	6.8	28	13
1974-04-07	0	9.8	32	12
1974-04-08	0	8.9	29.5	14.5
1974-04-09	0	6.1	24.5	16
1974-04-10	2.8	7.4	31	13.5
1974-04-11	0	8.3	33	13
1974-04-12	0	8	33	15
1974-04-13	0	6.2	34	13
1974-04-14	1	4.8	26	12
1974-04-15	8.2	8.3	28	12.5
1974-04-16	0.5	2	22	14
1974-04-17	0	5.6	23	14
1974-04-18	0	5.3	27	14.5
1974-04-19	0	6.7	30	16
1974-04-20	0	7.5	32	15
1974-04-21	0	8.3	34	16
1974-04-22	0	8.5	35.5	16
1974-04-23	0	8.9	28	18
1974-04-24	0	7.6	26.5	16
1974-04-25	0	6.4	27.5	15.5
1974-04-26	0	6.3	26.5	17
1974-04-27	0	6.2	27.5	15
1974-04-28	0	7.8	28.5	15.5
1974-04-29	0	7.7	31	15.5
1974-04-30	4.6	5.9	33.5	17.5
1974-05-01	20	5	31.5	16
1974-05-02	1.5	5.6	30.5	16
1974-05-03	0	6.6	33	16
1974-05-04	0	7.3	33.5	16.5
1974-05-05	0	7.1	33	16
1974-05-06	0	6.5	30	17
1974-05-07	0	5.9	27.5	17
1974-05-08	0	7.8	31.5	17.5
1974-05-09	0	8.7	34	18
1974-05-10	0	10.5	35	17
1974-05-11	0	12.4	38	17
1974-05-12	0	7.8	35.5	18.5
1974-05-13	0	6.3	32.5	17.5
1974-05-14	0	10.3	38.2	19
1974-05-15	0	11.3	38	20
1974-05-16	0	8.8	33.5	21.5
1974-05-17	0	7.2	30	21
1974-05-18	0	7.3	29	18
1974-05-19	0	8.3	29.5	16
1974-05-20	0	8.4	31	16.5
1974-05-21	0	8.7	31	18
1974-05-22	0	7.3	29	17
1974-05-23	0	7.4	29	17
1974-05-24	0	5.7	27	15
1974-05-25	0	4.1	27.5	18
1974-05-26	0	4.2	28	18
1974-05-27	0	4.6	27	18.5
1974-05-28	0	6.2	29	16.5
1974-05-29	16	9.3	30	17.5
1974-05-30	17.6	6.7	31.5	15
1974-05-31	0	5.2	32	19
1974-06-01	0	6.1	31.5	19
1974-06-02	5.8	5.3	31	18
1974-06-03	0	4.5	28	16.5
1974-06-04	0	6.5	30	16.5
1974-06-05	0	6.8	30	16
1974-06-06	0	6.8	35.5	15
1974-06-07	0	7.4	36.5	21
1974-06-08	0	9.3	37.5	21.5
1974-06-09	0	7.4	35.5	21
1974-06-10	0.8	5.6	27.5	19.5
1974-06-11	0	7.3	28.5	18
1974-06-12	0	6.7	27.5	17.5
1974-06-13	0	5.6	28.5	18
1974-06-14	15.5	4.3	28	19.5
1974-06-15	0	3.2	23	16.5
1974-06-16	4	2	22	15.5
1974-06-17	3.3	0.6	19	15
1974-06-18	5.7	0.7	21	15
1974-06-19	5.5	1.1	23	15.5
1974-06-20	20	0.7	22	15
1974-06-21	7.2	1.8	22	16
1974-06-22	5.4	1.8	23	16
1974-06-23	1.8	3.7	25	16
1974-06-24	0	5.2	26	15.5
1974-06-25	0	3	26	16
1974-06-26	0	5.7	25	15.5
1974-06-27	0	5.2	23	13.5
1974-06-28	0	3.9	23	14
1974-06-29	0	3.8	24.5	14.5
1974-06-30	3	3.9	25	15.5
1974-07-01	3.7	4.2	26	15.5
1974-07-02	2.2	4	24.5	16
1974-07-03	2	5	27	17
1974-07-04	98.5	2	20	17
1974-07-05	16.4	2.7	20	16.5
1974-07-06	0.5	2.9	22	16
1974-07-07	0.1	4.9	24.5	15.5
1974-07-08	0	4.9	25	14
1974-07-09	0	4.2	24	14.5
1974-07-10	0	2.3	21	13
1974-07-11	5.2	5.6	26.5	15
1974-07-12	0.5	3.9	24	17.5
1974-07-13	0.1	1.3	21.5	15
1974-07-14	0	4.4	23.5	12
1974-07-15	0	3.8	24.5	14
1974-07-16	0	4.8	26	15
1974-07-17	0	3.2	23	16.5
1974-07-18	0	4.4	24	15
1974-07-19	4.2	4	24	14
1974-07-20	0	5.9	24.5	13.5
1974-07-21	0	5.8	26.5	13
1974-07-22	0	5.9	27.5	13
1974-07-23	0	6.2	27	13.5
1974-07-24	0	4.2	26.5	13.5
1974-07-25	1	5.9	27	15
1974-07-26	0	5.6	26.5	16
1974-07-27	0	6.1	27.5	17
1974-07-28	0	6.8	28	16
1974-07-29	0	4.3	26	16
1974-07-30	9.1	5.8	28	16
1974-07-31	0	4.7	25	16
1974-08-01	0	5.2	27	17
1974-08-02	0	4.1	27.5	17
1974-08-03	0	5.1	26	16
1974-08-04	0.1	4.9	26.5	15.5
1974-08-05	0	5.5	27.5	14.5
1974-08-06	0	6.1	28	16
1974-08-07	0	6	28	16.5
1974-08-08	0	5	27	17
1974-08-09	0	6.5	28	18
1974-08-10	0	6.1	28.5	19
1974-08-11	0	7.6	29	16
1974-08-12	4.6	4.8	27	15.5
1974-08-13	0	6.2	27	15.5
1974-08-14	0	5.6	26	16
1974-08-15	0	7.5	26	16
1974-08-16	0.1	2.6	21	13
1974-08-17	0	3.2	24	15
1974-08-18	0	3.5	25	15
1974-08-19	0	5.6	26	15
1974-08-20	0	6.1	27	17
1974-08-21	0	6.3	27	16
1974-08-22	0	5.6	27	16
1974-08-23	0	7	26.5	14
1974-08-24	0	5.2	27.5	14
1974-08-25	0	6.5	28	15
1974-08-26	0	4.6	27.5	15
1974-08-27	0	6	28	17
1974-08-28	0	5.9	28	16.5
1974-08-29	0	4.6	28	18.5
1974-08-30	2.8	5.2	29	18
1974-08-31	0	4.2	28.5	17
1974-09-01	0	5	28	17
1974-09-02	0	7.3	28	16.5
1974-09-03	8	5.6	27	13.5
1974-09-04	3.2	2.6	23.5	15
1974-09-05	0	5.5	24	16
1974-09-06	0	7.2	27.5	14
1974-09-07	0	6.1	27	12
1974-09-08	0	6.4	26	12.5
1974-09-09	0	4.9	25	10
1974-09-10	2	2.7	19	15
1974-09-11	19	3.1	28	14
1974-09-12	0	4.9	28	15
1974-09-13	0	5.1	28	16
1974-09-14	0	4.2	26	16
1974-09-15	0	6.2	27	15
1974-09-16	0	4.3	26.5	16
1974-09-17	0	3.7	24.5	16.5
1974-09-18	8	3.9	24	15.5
1974-09-19	1	2	24	17
1974-09-20	100	2.2	23.5	18
1974-09-21	80.7	0.7	23	17.5
1974-09-22	37	3.8	22	17
1974-09-23	2	3.5	22	15
1974-09-24	1	2.9	25	16
1974-09-25	0.1	2.7	25	18
1974-09-26	0	4.2	26.5	18
1974-09-27	0	4.8	30.5	18.5
1974-09-28	0	4.9	28	19
1974-09-29	22.3	1.1	22.5	17.5
1974-09-30	3.6	1	18	17
1974-10-01	0	1.7	19	13.5
1974-10-02	2	1.4	17	12
1974-10-03	2.2	1.1	15.5	13
1974-10-04	0	1.2	20	12.5
1974-10-05	0	2.2	21	11.5
1974-10-06	0	3.5	22	13
1974-10-07	0.2	3.8	22	13
1974-10-08	0	4.1	23	13
1974-10-09	0	4.5	23.5	11
1974-10-10	0	3.6	22	11.5
1974-10-11	0	4.9	23	12.5
1974-10-12	0	2.8	24	13.5
1974-10-13	0	4.9	25	14
1974-10-14	0	4.9	28	14.5
1974-10-15	0.1	2.2	21	16.5
1974-10-16	0.5	2	17.5	11
1974-10-17	0	2.9	19	11
1974-10-18	0	3.1	20	12.5
1974-10-19	0	3.2	21	13.5
1974-10-20	0	4.6	21.5	12
1974-10-21	0.5	2.7	21.5	11.5
1974-10-22	0	1.7	19	13
1974-10-23	0	2.7	21.5	13
1974-10-24	0	2.4	23	15
1974-10-25	0	3.9	23	14.5
1974-10-26	0.1	2.2	24.5	15.5
1974-10-27	0.4	3.6	26.5	13.5
1974-10-28	0	3.8	30	14
1974-10-29	0	4.6	30	15
1974-10-30	0	4.8	26.5	15
1974-10-31	0	4.6	26	16
1974-11-01	0	4.2	26.5	15
1974-11-02	0	4.5	27	14.5
1974-11-03	0	6	28	14
1974-11-04	0	4.6	20.5	13
1974-11-05	0	4.5	23	15
1974-11-06	0	4.3	23	15
1974-11-07	0	4.2	21	15
1974-11-08	0	2.9	21	13.5
1974-11-09	0	6.4	28	14
1974-11-10	0	3.2	20	14
1974-11-11	7	0.8	19	10
1974-11-12	0	3.6	16	9.5
1974-11-13	0	3.2	21	7.5
1974-11-14	0	4.4	24.5	9
1974-11-15	0	3.9	22.5	9.5
1974-11-16	0	4.2	26	10.5
1974-11-17	0	5.4	28	13.5
1974-11-18	0	4	26	14
1974-11-19	0	5.6	28	12.5
1974-11-20	16	2.9	26.5	12
1974-11-21	1.5	1.9	20	11.5
1974-11-22	0	3.7	24	12.5
1974-11-23	0	3	24	14
1974-11-24	0	2.7	19	14
1974-11-25	0	2.2	15	11
1974-11-26	0	4	18	10
1974-11-27	0	6.7	19.5	6
1974-11-28	0	2	19	6.5
1974-11-29	0	4.1	27	7
1974-11-30	0	1.6	15	11
1974-12-01	0	3.1	16	7
1974-12-02	0	2.3	16.5	7.5
1974-12-03	0	0.9	13	8.5
1974-12-04	0	2.2	19	10
1974-12-05	0	2.8	25	11
1974-12-06	0	3.7	29	13
1974-12-07	0	3.5	22	14
1974-12-08	0	3	19	13
1974-12-09	5.5	2	16.5	12.5
1974-12-10	0	1.7	22	10
1974-12-11	0	2.4	22.5	11
1974-12-12	0	4	24	12
1974-12-13	0	4.1	24	13
1974-12-14	0	3.3	26	11
1974-12-15	0	4.3	27.5	12.5
1974-12-16	0	4.9	22	13
1974-12-17	0	2.4	14	12
1974-12-18	0	1.6	19	8
1974-12-19	0	2.9	26	10
1974-12-20	2.5	2.5	26	12
1974-12-21	0	2.1	22	13
1974-12-22	0	2.6	23	11
1974-12-23	0	3	25	12
1974-12-24	0	3.4	26	13
1974-12-25	0	4.4	28	14
1974-12-26	0	2.6	22	14
1974-12-27	0	2.8	21	14
1974-12-28	0	3.1	25	12
1974-12-29	0	4.6	27	12
1974-12-30	0	5.3	27	11
1974-12-31	0	4.9	26	11
1975-01-01	0	3.3	28	12
1975-01-02	0	3.5	24	12
1975-01-03	0	5.7	24	11
1975-01-04	0	2.2	22	9
1975-01-05	0	2.2	23	8.5
1975-01-06	0	2.3	18	8
1975-01-07	0	4.1	25	10
1975-01-08	0	4.7	25	11
1975-01-09	0	4.9	26	13
1975-01-10	0	5.6	28	15
1975-01-11	0	3.2	24	14
1975-01-12	0	4.1	27	11
1975-01-13	0	1.7	11	1
1975-01-14	0	3.8	19	1
1975-01-15	0	4.5	20	5
1975-01-16	0	3.3	21	6
1975-01-17	0	2.4	20.5	8.5
1975-01-18	0	2.1	24.5	9.5
1975-01-19	2.3	1.1	15	8
1975-01-20	8.7	0.6	10	5
1975-01-21	0.3	0.7	15	6
1975-01-22	1	1.8	17	8
1975-01-23	0	1.7	16	10
1975-01-24	0	2.9	26	11
1975-01-25	0	4.2	25.5	12
1975-01-26	0	4.9	26	11.5
1975-01-27	0	4	26	12.5
1975-01-28	0	4.5	26.5	11.5
1975-01-29	0	3.8	24.5	13
1975-01-30	0	4.1	26.5	13
1975-01-31	0	4.3	25	12
1975-02-01	0	4	24.5	13
1975-02-02	0	5	25	13.5
1975-02-03	0	3.8	26	14
1975-02-04	0	5.6	27.5	15.5
1975-02-05	0	5.2	27	11.5
1975-02-06	0	4.3	25	12
1975-02-07	0	3.6	17	9
