1969-09-16	0	NULO	NULO	NULO
1969-09-17	0	NULO	NULO	NULO
1969-09-18	0	NULO	NULO	NULO
1969-09-19	0	NULO	NULO	NULO
1969-09-20	0	NULO	NULO	NULO
1969-09-21	0	NULO	NULO	NULO
1969-09-22	0	NULO	NULO	NULO
1969-09-23	0	NULO	NULO	NULO
1969-09-24	38	NULO	NULO	NULO
1969-09-25	20	NULO	NULO	NULO
1969-09-26	21	NULO	NULO	NULO
1969-09-27	3	NULO	NULO	NULO
1969-09-28	13	NULO	NULO	NULO
1969-09-29	0	NULO	NULO	NULO
1969-09-30	0	NULO	NULO	NULO
1969-10-01	0	NULO	NULO	NULO
1969-10-02	0	NULO	NULO	NULO
1969-10-03	0	NULO	NULO	NULO
1969-10-04	0	NULO	NULO	NULO
1969-10-05	0	NULO	NULO	NULO
1969-10-06	0	NULO	NULO	NULO
1969-10-07	29	NULO	NULO	NULO
1969-10-08	0	NULO	NULO	NULO
1969-10-09	0	NULO	NULO	NULO
1969-10-10	0	NULO	NULO	NULO
1969-10-11	21	NULO	NULO	NULO
1969-10-12	17	NULO	NULO	NULO
1969-10-13	0	NULO	NULO	NULO
1969-10-14	0	NULO	NULO	NULO
1969-10-15	0	NULO	NULO	NULO
1969-10-16	0	NULO	NULO	NULO
1969-10-17	0	NULO	NULO	NULO
1969-10-18	0	NULO	NULO	NULO
1969-10-19	0	NULO	NULO	NULO
1969-10-20	0	NULO	NULO	NULO
1969-10-21	0	NULO	NULO	NULO
1969-10-22	0	NULO	NULO	NULO
1969-10-23	0	NULO	NULO	NULO
1969-10-24	0	NULO	NULO	NULO
1969-10-25	0	NULO	NULO	NULO
1969-10-26	0	NULO	NULO	NULO
1969-10-27	5	NULO	NULO	NULO
1969-10-28	27	NULO	NULO	NULO
1969-10-29	1	NULO	NULO	NULO
1969-10-30	97	NULO	NULO	NULO
1969-10-31	3	NULO	NULO	NULO
1969-11-01	0	NULO	NULO	NULO
1969-11-02	0	NULO	NULO	NULO
1969-11-03	0	NULO	NULO	NULO
1969-11-04	0	NULO	NULO	NULO
1969-11-05	0	NULO	NULO	NULO
1969-11-06	0	NULO	NULO	NULO
1969-11-07	7	NULO	NULO	NULO
1969-11-08	0	NULO	NULO	NULO
1969-11-09	0	NULO	NULO	NULO
1969-11-10	0	NULO	NULO	NULO
1969-11-11	0	NULO	NULO	NULO
1969-11-12	0	NULO	NULO	NULO
1969-11-13	0	NULO	NULO	NULO
1969-11-14	0	NULO	NULO	NULO
1969-11-15	0	NULO	NULO	NULO
1969-11-16	0	NULO	NULO	NULO
1969-11-17	0	NULO	NULO	NULO
1969-11-18	12	NULO	NULO	NULO
1969-11-19	0	NULO	NULO	NULO
1969-11-20	0	NULO	NULO	NULO
1969-11-21	0	NULO	NULO	NULO
1969-11-22	0	NULO	NULO	NULO
1969-11-23	0	NULO	NULO	NULO
1969-11-24	0	NULO	NULO	NULO
1969-11-25	0	NULO	NULO	NULO
1969-11-26	27	NULO	NULO	NULO
1969-11-27	19	NULO	NULO	NULO
1969-11-28	12	NULO	NULO	NULO
1969-11-29	0	NULO	NULO	NULO
1969-11-30	9	NULO	NULO	NULO
1969-12-01	0	NULO	NULO	NULO
1969-12-02	0	NULO	NULO	NULO
1969-12-03	0	NULO	NULO	NULO
1969-12-04	0	NULO	NULO	NULO
1969-12-05	9	NULO	NULO	NULO
1969-12-06	0	NULO	NULO	NULO
1969-12-07	0	NULO	NULO	NULO
1969-12-08	0	NULO	NULO	NULO
1969-12-09	0	NULO	NULO	NULO
1969-12-10	0	NULO	NULO	NULO
1969-12-11	18	NULO	NULO	NULO
1969-12-12	2	NULO	NULO	NULO
1969-12-13	0	NULO	NULO	NULO
1969-12-14	0	NULO	NULO	NULO
1969-12-15	0	NULO	NULO	NULO
1969-12-16	0	NULO	NULO	NULO
1969-12-17	0	NULO	NULO	NULO
1969-12-18	0	NULO	NULO	NULO
1969-12-19	0	NULO	NULO	NULO
1969-12-20	0	NULO	NULO	NULO
1969-12-21	0	NULO	NULO	NULO
1969-12-22	0	NULO	NULO	NULO
1969-12-23	0	NULO	NULO	NULO
1969-12-24	0	NULO	NULO	NULO
1969-12-25	0	NULO	NULO	NULO
1969-12-26	0	NULO	NULO	NULO
1969-12-27	0	NULO	NULO	NULO
1969-12-28	0	NULO	NULO	NULO
1969-12-29	0	NULO	NULO	NULO
1969-12-30	8	NULO	NULO	NULO
1969-12-31	0	NULO	NULO	NULO
1970-01-01	0	NULO	NULO	NULO
1970-01-02	0	NULO	NULO	NULO
1970-01-03	0	NULO	NULO	NULO
1970-01-04	0	NULO	NULO	NULO
1970-01-05	0	NULO	NULO	NULO
1970-01-06	10	NULO	NULO	NULO
1970-01-07	0	NULO	NULO	NULO
1970-01-08	0	NULO	NULO	NULO
1970-01-09	0	NULO	NULO	NULO
1970-01-10	0	NULO	NULO	NULO
1970-01-11	0	NULO	NULO	NULO
1970-01-12	0	NULO	NULO	NULO
1970-01-13	0	NULO	NULO	NULO
1970-01-14	0	NULO	NULO	NULO
1970-01-15	0	NULO	NULO	NULO
1970-01-16	0	NULO	NULO	NULO
1970-01-17	3	NULO	NULO	NULO
1970-01-18	0	NULO	NULO	NULO
1970-01-19	0	NULO	NULO	NULO
1970-01-20	0	NULO	NULO	NULO
1970-01-21	0	NULO	NULO	NULO
1970-01-22	0	NULO	NULO	NULO
1970-01-23	0	NULO	NULO	NULO
1970-01-24	0	NULO	NULO	NULO
1970-01-25	0	NULO	NULO	NULO
1970-01-26	0	NULO	NULO	NULO
1970-01-27	0	NULO	NULO	NULO
1970-01-28	0	NULO	NULO	NULO
1970-01-29	0	NULO	NULO	NULO
1970-01-30	0	NULO	NULO	NULO
1970-01-31	0	NULO	NULO	NULO
1970-02-01	NULO	NULO	NULO	NULO
1970-02-02	NULO	NULO	NULO	NULO
1970-02-03	0	NULO	NULO	NULO
1970-02-04	0	NULO	NULO	NULO
1970-02-05	0	NULO	NULO	NULO
1970-02-06	0	NULO	NULO	NULO
1970-02-07	0	NULO	NULO	NULO
1970-02-08	40	NULO	NULO	NULO
1970-02-09	28	NULO	NULO	NULO
1970-02-10	1	NULO	NULO	NULO
1970-02-11	0	NULO	NULO	NULO
1970-02-12	5	NULO	NULO	NULO
1970-02-13	0	NULO	NULO	NULO
1970-02-14	0	NULO	NULO	NULO
1970-02-15	0	NULO	NULO	NULO
1970-02-16	0	NULO	NULO	NULO
1970-02-17	0	NULO	NULO	NULO
1970-02-18	0	NULO	NULO	NULO
1970-02-19	20	NULO	NULO	NULO
1970-02-20	18	NULO	NULO	NULO
1970-02-21	12	NULO	NULO	NULO
1970-02-22	0	NULO	NULO	NULO
1970-02-23	0	NULO	NULO	NULO
1970-02-24	0	NULO	NULO	NULO
1970-02-25	0	NULO	NULO	NULO
1970-02-26	0	NULO	NULO	NULO
1970-02-27	0	NULO	NULO	NULO
1970-02-28	0	NULO	NULO	NULO
1970-03-01	0	NULO	NULO	NULO
1970-03-02	0	NULO	NULO	NULO
1970-03-03	0	NULO	NULO	NULO
1970-03-04	0	NULO	NULO	NULO
1970-03-05	0	NULO	NULO	NULO
1970-03-06	0	NULO	NULO	NULO
1970-03-07	0	NULO	NULO	NULO
1970-03-08	0	NULO	NULO	NULO
1970-03-09	0	NULO	NULO	NULO
1970-03-10	0	NULO	NULO	NULO
1970-03-11	7	NULO	NULO	NULO
1970-03-12	8	NULO	NULO	NULO
1970-03-13	0	NULO	NULO	NULO
1970-03-14	0	NULO	NULO	NULO
1970-03-15	0	NULO	NULO	NULO
1970-03-16	0	NULO	NULO	NULO
1970-03-17	0	NULO	NULO	NULO
1970-03-18	0	NULO	NULO	NULO
1970-03-19	2	NULO	NULO	NULO
1970-03-20	3	NULO	NULO	NULO
1970-03-21	7	NULO	NULO	NULO
1970-03-22	0	NULO	NULO	NULO
1970-03-23	0	NULO	NULO	NULO
1970-03-24	0	NULO	NULO	NULO
1970-03-25	0	NULO	NULO	NULO
1970-03-26	0	NULO	NULO	NULO
1970-03-27	0	NULO	NULO	NULO
1970-03-28	0	NULO	NULO	NULO
1970-03-29	0	NULO	NULO	NULO
1970-03-30	0	NULO	NULO	NULO
1970-03-31	0	NULO	NULO	NULO
1970-04-01	0	NULO	NULO	NULO
1970-04-02	0	NULO	NULO	NULO
1970-04-03	0	NULO	NULO	NULO
1970-04-04	0	NULO	NULO	NULO
1970-04-05	10	NULO	NULO	NULO
1970-04-06	0	NULO	NULO	NULO
1970-04-07	0	NULO	NULO	NULO
1970-04-08	0	NULO	NULO	NULO
1970-04-09	0	NULO	NULO	NULO
1970-04-10	0	NULO	NULO	NULO
1970-04-11	0	NULO	NULO	NULO
1970-04-12	0	NULO	NULO	NULO
1970-04-13	1.5	NULO	NULO	NULO
1970-04-14	0	NULO	NULO	NULO
1970-04-15	0	NULO	NULO	NULO
1970-04-16	0	NULO	NULO	NULO
1970-04-17	0	NULO	NULO	NULO
1970-04-18	0	NULO	NULO	NULO
1970-04-19	0	NULO	NULO	NULO
1970-04-20	0	NULO	NULO	NULO
1970-04-21	0	NULO	NULO	NULO
1970-04-22	0	NULO	NULO	NULO
1970-04-23	0	NULO	NULO	NULO
1970-04-24	0	NULO	NULO	NULO
1970-04-25	0	NULO	NULO	NULO
1970-04-26	0	NULO	NULO	NULO
1970-04-27	0	NULO	NULO	NULO
1970-04-28	0	NULO	NULO	NULO
1970-04-29	0	NULO	NULO	NULO
1970-04-30	0	NULO	NULO	NULO
1970-05-03	0	NULO	NULO	NULO
1970-05-04	0	NULO	NULO	NULO
1970-05-05	0	NULO	NULO	NULO
1970-05-06	0	NULO	NULO	NULO
1970-05-07	0	NULO	NULO	NULO
1970-05-08	0	NULO	NULO	NULO
1970-05-09	0	NULO	NULO	NULO
1970-05-10	0	NULO	NULO	NULO
1970-05-11	0	NULO	NULO	NULO
1970-05-12	0	NULO	NULO	NULO
1970-05-13	0	NULO	NULO	NULO
1970-05-14	17	NULO	NULO	NULO
1970-05-15	74	NULO	NULO	NULO
1970-05-16	0	NULO	NULO	NULO
1970-05-17	0	NULO	NULO	NULO
1970-05-18	0	NULO	NULO	NULO
1970-05-19	0	NULO	NULO	NULO
1970-05-20	0	NULO	NULO	NULO
1970-05-21	0	NULO	NULO	NULO
1970-05-22	0	NULO	NULO	NULO
1970-05-23	0	NULO	NULO	NULO
1970-05-24	0	NULO	NULO	NULO
1970-05-25	0	NULO	NULO	NULO
1970-05-26	0	NULO	NULO	NULO
1970-05-27	0	NULO	NULO	NULO
1970-05-28	0	NULO	NULO	NULO
1970-05-29	0	NULO	NULO	NULO
1970-05-30	0	NULO	NULO	NULO
1970-05-31	0	NULO	NULO	NULO
1970-06-01	14	NULO	NULO	NULO
1970-06-02	2	NULO	NULO	NULO
1970-06-03	0	NULO	NULO	NULO
1970-06-04	0	NULO	NULO	NULO
1970-06-05	0	NULO	NULO	NULO
1970-06-06	0	NULO	NULO	NULO
1970-06-07	27	NULO	NULO	NULO
1970-06-08	13	NULO	NULO	NULO
1970-06-09	0	NULO	NULO	NULO
1970-06-10	0	NULO	NULO	NULO
1970-06-11	0	NULO	NULO	NULO
1970-06-12	0	NULO	NULO	NULO
1970-06-13	0	NULO	NULO	NULO
1970-06-14	0	NULO	NULO	NULO
1970-06-15	0	NULO	NULO	NULO
1970-06-16	0	NULO	NULO	NULO
1970-06-17	0	NULO	NULO	NULO
1970-06-18	0	NULO	NULO	NULO
1970-06-19	0	NULO	NULO	NULO
1970-06-20	86	NULO	NULO	NULO
1970-06-21	70	NULO	NULO	NULO
1970-06-22	19	NULO	NULO	NULO
1970-06-23	39	NULO	NULO	NULO
1970-06-24	0	NULO	NULO	NULO
1970-06-25	139	NULO	NULO	NULO
1970-06-26	49	NULO	NULO	NULO
1970-06-27	31	NULO	NULO	NULO
1970-06-28	0	NULO	NULO	NULO
1970-06-29	0	NULO	NULO	NULO
1970-06-30	41	NULO	NULO	NULO
1970-07-01	1	NULO	NULO	NULO
1970-07-02	0	NULO	NULO	NULO
1970-07-03	0	NULO	NULO	NULO
1970-07-04	0	NULO	NULO	NULO
1970-07-05	0	NULO	NULO	NULO
1970-07-06	0	NULO	NULO	NULO
1970-07-07	0	NULO	NULO	NULO
1970-07-08	0	NULO	NULO	NULO
1970-07-09	0	NULO	NULO	NULO
1970-07-10	0	NULO	NULO	NULO
1970-07-11	0	NULO	NULO	NULO
1970-07-12	0	NULO	NULO	NULO
1970-07-13	0	NULO	NULO	NULO
1970-07-14	0	NULO	NULO	NULO
1970-07-15	21	NULO	NULO	NULO
1970-07-16	10	NULO	NULO	NULO
1970-07-17	17	NULO	NULO	NULO
1970-07-18	0	NULO	NULO	NULO
1970-07-19	0	NULO	NULO	NULO
1970-07-20	0	NULO	NULO	NULO
1970-07-21	0	NULO	NULO	NULO
1970-07-22	0	NULO	NULO	NULO
1970-07-23	0	NULO	NULO	NULO
1970-07-24	0	NULO	NULO	NULO
1970-07-25	0	NULO	NULO	NULO
1970-07-26	0	NULO	NULO	NULO
1970-07-27	0	NULO	NULO	NULO
1970-07-28	0	NULO	NULO	NULO
1970-07-29	4	NULO	NULO	NULO
1970-07-30	0	NULO	NULO	NULO
1970-07-31	0	NULO	NULO	NULO
1970-08-03	0	NULO	NULO	NULO
1970-08-04	17	NULO	NULO	NULO
1970-08-05	26	NULO	NULO	NULO
1970-08-06	0	NULO	NULO	NULO
1970-08-07	0	NULO	NULO	NULO
1970-08-08	0	NULO	NULO	NULO
1970-08-09	0	NULO	NULO	NULO
1970-08-10	3	NULO	NULO	NULO
1970-08-11	0	NULO	NULO	NULO
1970-08-12	0	NULO	NULO	NULO
1970-08-13	0	NULO	NULO	NULO
1970-08-14	0	NULO	NULO	NULO
1970-08-15	17	NULO	NULO	NULO
1970-08-16	0	NULO	NULO	NULO
1970-08-17	0	NULO	NULO	NULO
1970-08-18	0	NULO	NULO	NULO
1970-08-19	0	NULO	NULO	NULO
1970-08-20	0	NULO	NULO	NULO
1970-08-21	0	NULO	NULO	NULO
1970-08-22	0	NULO	NULO	NULO
1970-08-23	0	NULO	NULO	NULO
1970-08-24	0	NULO	NULO	NULO
1970-08-25	0	NULO	NULO	NULO
1970-08-26	0	NULO	NULO	NULO
1970-08-27	0	NULO	NULO	NULO
1970-08-28	3	NULO	NULO	NULO
1970-08-29	0	NULO	NULO	NULO
1970-08-30	12	NULO	NULO	NULO
1970-08-31	95	NULO	NULO	NULO
1970-09-01	20	NULO	NULO	NULO
1970-09-02	0	NULO	NULO	NULO
1970-09-03	0	NULO	NULO	NULO
1970-09-04	0	NULO	NULO	NULO
1970-09-05	0	NULO	NULO	NULO
1970-09-06	0	NULO	NULO	NULO
1970-09-07	0	NULO	NULO	NULO
1970-09-08	0	NULO	NULO	NULO
1970-09-09	0	NULO	NULO	NULO
1970-09-10	0	NULO	NULO	NULO
1970-09-11	0	NULO	NULO	NULO
1970-09-12	17	NULO	NULO	NULO
1970-09-13	10	NULO	NULO	NULO
1970-09-14	6	NULO	NULO	NULO
1970-09-15	0	NULO	NULO	NULO
1970-09-16	3	NULO	NULO	NULO
1970-09-17	0	NULO	NULO	NULO
1970-09-18	0	NULO	NULO	NULO
1970-09-19	0	NULO	NULO	NULO
1970-09-20	0	NULO	NULO	NULO
1970-09-21	0	NULO	NULO	NULO
1970-09-22	0	NULO	NULO	NULO
1970-09-23	12	NULO	NULO	NULO
1970-09-24	33	NULO	NULO	NULO
1970-09-25	43.5	NULO	NULO	NULO
1970-09-26	37	NULO	NULO	NULO
1970-09-27	3	NULO	NULO	NULO
1970-09-28	8	NULO	NULO	NULO
1970-09-29	0	NULO	NULO	NULO
1970-09-30	0	NULO	NULO	NULO
1970-10-01	0	NULO	NULO	NULO
1970-10-02	0	NULO	NULO	NULO
1970-10-03	0	NULO	NULO	NULO
1970-10-04	11	NULO	NULO	NULO
1970-10-05	0	NULO	NULO	NULO
1970-10-06	0	NULO	NULO	NULO
1970-10-07	0	NULO	NULO	NULO
1970-10-08	0	NULO	NULO	NULO
1970-10-09	0	NULO	NULO	NULO
1970-10-10	0	NULO	NULO	NULO
1970-10-11	0	NULO	NULO	NULO
1970-10-12	0	NULO	NULO	NULO
1970-10-13	0	NULO	NULO	NULO
1970-10-14	0	NULO	NULO	NULO
1970-10-15	38	NULO	NULO	NULO
1970-10-16	3	NULO	NULO	NULO
1970-10-17	0	NULO	NULO	NULO
